0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203
12,11,19,15,11,11,21,29,23,22,20,21,11,17,11,13,17,13,11,12,14,14,11,12,12,32,16,16,16,16,16,10,1,10,10,10,10,10,10,10,12,12,19,12,15,12,16,12,11,18,16,13,12,12,11,13,11,12,12,12,13,13,13,13,13,22,19,19,18,15,17,15,20,12,17,14,12,15,13,12,12,12,12,14,13,12,12,14,20,21,12,12,12,12,19,12,12,12,16,12,12,12,12,13,13,22,12,16,21,23,19,15,12,12,12,12,12,11,11,11,11,11,11,11,12,12,19,20,14,19,19,23,19,18,10,12,13,11,23,11,12,19,12,27,26,26,37,18,33,41,41,18,46,18,33,33,34,19,19,19,19,11,20,14,16,11,14,11,24,19,31,25,20,27,28,22,20,21,19,19,23,12,11,13,14,12,27,25,25,27,23,12,19,13,11,13,18,19,12,19,15,21,15,12
12,11,19,15,11,11,21,29,23,22,20,21,11,17,11,13,17,13,11,12,14,14,11,12,12,32,16,16,16,16,16,10,10,1,10,10,10,10,10,10,12,12,19,12,15,12,16,12,11,18,16,13,12,12,11,13,11,12,12,12,13,13,13,13,13,22,19,19,18,15,17,15,20,12,17,14,12,15,13,12,12,12,12,14,13,12,12,14,20,21,12,12,12,12,19,12,12,12,16,12,12,12,12,13,13,22,12,16,21,23,19,15,12,12,12,12,12,11,11,11,11,11,11,11,12,12,19,20,14,19,19,23,19,18,10,12,13,11,23,11,12,19,12,27,26,26,37,18,33,41,41,18,46,18,33,33,34,19,19,19,19,11,20,14,16,11,14,11,24,19,31,25,20,27,28,22,20,21,19,19,23,12,11,13,14,12,27,25,25,27,23,12,19,13,11,13,18,19,12,19,15,21,15,12
12,11,19,15,11,11,21,29,23,22,20,21,11,17,11,13,17,13,11,12,14,14,11,12,12,32,16,16,16,16,16,10,10,10,1,10,10,10,10,10,12,12,19,12,15,12,16,12,11,18,16,13,12,12,11,13,11,12,12,12,13,13,13,13,13,22,19,19,18,15,17,15,20,12,17,14,12,15,13,12,12,12,12,14,13,12,12,14,20,21,12,12,12,12,19,12,12,12,16,12,12,12,12,13,13,22,12,16,21,23,19,15,12,12,12,12,12,11,11,11,11,11,11,11,12,12,19,20,14,19,19,23,19,18,10,12,13,11,23,11,12,19,12,27,26,26,37,18,33,41,41,18,46,18,33,33,34,19,19,19,19,11,20,14,16,11,14,11,24,19,31,25,20,27,28,22,20,21,19,19,23,12,11,13,14,12,27,25,25,27,23,12,19,13,11,13,18,19,12,19,15,21,15,12
12,11,19,15,11,11,21,29,23,22,20,21,11,17,11,13,17,13,11,12,14,14,11,12,12,32,16,16,16,16,16,10,10,10,10,1,10,10,10,10,12,12,19,12,15,12,16,12,11,18,16,13,12,12,11,13,11,12,12,12,13,13,13,13,13,22,19,19,18,15,17,15,20,12,17,14,12,15,13,12,12,12,12,14,13,12,12,14,20,21,12,12,12,12,19,12,12,12,16,12,12,12,12,13,13,22,12,16,21,23,19,15,12,12,12,12,12,11,11,11,11,11,11,11,12,12,19,20,14,19,19,23,19,18,10,12,13,11,23,11,12,19,12,27,26,26,37,18,33,41,41,18,46,18,33,33,34,19,19,19,19,11,20,14,16,11,14,11,24,19,31,25,20,27,28,22,20,21,19,19,23,12,11,13,14,12,27,25,25,27,23,12,19,13,11,13,18,19,12,19,15,21,15,12
12,11,19,15,11,11,21,29,23,22,20,21,11,17,11,13,17,13,11,12,14,14,11,12,12,32,16,16,16,16,16,10,10,10,10,10,1,10,10,10,12,12,19,12,15,12,16,12,11,18,16,13,12,12,11,13,11,12,12,12,13,13,13,13,13,22,19,19,18,15,17,15,20,12,17,14,12,15,13,12,12,12,12,14,13,12,12,14,20,21,12,12,12,12,19,12,12,12,16,12,12,12,12,13,13,22,12,16,21,23,19,15,12,12,12,12,12,11,11,11,11,11,11,11,12,12,19,20,14,19,19,23,19,18,10,12,13,11,23,11,12,19,12,27,26,26,37,18,33,41,41,18,46,18,33,33,34,19,19,19,19,11,20,14,16,11,14,11,24,19,31,25,20,27,28,22,20,21,19,19,23,12,11,13,14,12,27,25,25,27,23,12,19,13,11,13,18,19,12,19,15,21,15,12
12,11,19,15,11,11,21,29,23,22,20,21,11,17,11,13,17,13,11,12,14,14,11,12,12,32,16,16,16,16,16,10,10,10,10,10,10,1,10,10,12,12,19,12,15,12,16,12,11,18,16,13,12,12,11,13,11,12,12,12,13,13,13,13,13,22,19,19,18,15,17,15,20,12,17,14,12,15,13,12,12,12,12,14,13,12,12,14,20,21,12,12,12,12,19,12,12,12,16,12,12,12,12,13,13,22,12,16,21,23,19,15,12,12,12,12,12,11,11,11,11,11,11,11,12,12,19,20,14,19,19,23,19,18,10,12,13,11,23,11,12,19,12,27,26,26,37,18,33,41,41,18,46,18,33,33,34,19,19,19,19,11,20,14,16,11,14,11,24,19,31,25,20,27,28,22,20,21,19,19,23,12,11,13,14,12,27,25,25,27,23,12,19,13,11,13,18,19,12,19,15,21,15,12
12,11,19,15,11,11,21,29,23,22,20,21,11,17,11,13,17,13,11,12,14,14,11,12,12,32,16,16,16,16,16,10,10,10,10,10,10,10,1,10,12,12,19,12,15,12,16,12,11,18,16,13,12,12,11,13,11,12,12,12,13,13,13,13,13,22,19,19,18,15,17,15,20,12,17,14,12,15,13,12,12,12,12,14,13,12,12,14,20,21,12,12,12,12,19,12,12,12,16,12,12,12,12,13,13,22,12,16,21,23,19,15,12,12,12,12,12,11,11,11,11,11,11,11,12,12,19,20,14,19,19,23,19,18,10,12,13,11,23,11,12,19,12,27,26,26,37,18,33,41,41,18,46,18,33,33,34,19,19,19,19,11,20,14,16,11,14,11,24,19,31,25,20,27,28,22,20,21,19,19,23,12,11,13,14,12,27,25,25,27,23,12,19,13,11,13,18,19,12,19,15,21,15,12
5,4,12,8,4,4,14,23,17,16,13,14,4,11,4,7,10,6,4,5,7,7,4,5,5,32,16,16,16,16,16,10,10,10,10,10,10,10,10,1,5,5,12,5,8,5,11,6,5,11,11,6,5,5,4,6,4,5,5,5,6,6,6,6,6,15,12,12,13,8,10,8,13,5,10,7,5,8,6,5,5,5,5,7,6,5,5,7,13,14,5,5,5,5,12,5,5,5,9,5,5,5,5,6,6,15,5,9,14,16,12,8,5,5,5,5,5,4,4,4,4,4,4,4,5,5,12,13,7,12,12,17,12,11,10,5,6,4,17,4,5,12,5,20,19,19,30,11,26,34,34,11,39,11,26,26,27,12,12,12,12,4,13,7,9,4,7,4,17,12,24,18,13,20,21,15,13,14,12,12,16,5,4,6,7,5,20,18,18,20,17,5,12,6,4,6,11,12,5,12,8,14,8,5
2,2,10,7,3,3,13,22,16,15,12,13,3,10,3,6,9,5,3,2,6,6,3,2,2,34,18,18,18,18,18,12,12,12,12,12,12,12,12,5,1,2,10,2,5,2,12,7,6,10,9,4,3,3,3,5,3,4,4,4,5,5,5,5,5,14,10,10,10,5,7,5,10,2,7,4,2,5,3,2,2,2,2,4,3,2,2,4,10,11,2,2,2,2,9,2,2,2,8,2,2,2,2,3,5,12,2,6,11,13,9,5,2,2,2,2,2,3,3,3,3,3,3,3,2,2,10,11,4,10,10,16,10,9,12,2,3,3,16,3,2,10,2,18,17,17,29,9,25,32,32,9,37,9,25,25,25,10,10,10,10,3,12,6,8,3,5,3,15,10,22,16,11,18,19,13,11,12,10,10,14,2,3,3,4,2,17,16,16,18,16,2,10,3,3,3,10,10,2,10,5,12,5,2
2,2,10,7,3,3,13,22,16,15,12,13,3,10,3,6,9,5,3,2,6,6,3,2,2,34,18,18,18,18,18,12,12,12,12,12,12,12,12,5,2,1,10,2,5,2,12,7,6,10,9,4,3,3,3,5,3,4,4,4,5,5,5,5,5,14,10,10,10,5,7,5,10,2,7,4,2,5,3,2,2,2,2,4,3,2,2,4,10,11,2,2,2,2,9,2,2,2,8,2,2,2,2,3,5,12,2,6,11,13,9,5,2,2,2,2,2,3,3,3,3,3,3,3,2,2,10,11,4,10,10,16,10,9,12,2,3,3,16,3,2,10,2,18,17,17,29,9,25,32,32,9,37,9,25,25,25,10,10,10,10,3,12,6,8,3,5,3,15,10,22,16,11,18,19,13,11,12,10,10,14,2,3,3,4,2,17,16,16,18,16,2,10,3,3,3,10,10,2,10,5,12,5,2
10,9,9,14,10,10,20,29,23,22,19,20,10,17,10,13,15,12,10,10,13,13,10,10,10,40,25,25,25,25,25,19,19,19,19,19,19,19,19,12,10,10,1,10,13,10,18,14,13,17,16,12,11,11,10,12,10,11,11,11,12,12,12,12,12,21,9,9,18,13,15,13,18,10,15,12,10,13,11,10,10,10,10,12,11,10,10,12,18,19,10,10,10,10,17,10,10,10,15,10,10,10,10,11,12,19,10,14,19,21,16,13,10,10,10,10,10,10,10,10,10,10,10,10,10,10,15,10,12,9,15,23,9,14,19,10,10,9,23,10,10,9,10,18,17,17,36,14,32,37,37,14,42,14,32,32,30,15,15,15,15,10,19,13,15,10,13,10,14,9,21,15,10,17,18,12,10,11,9,9,13,10,10,11,12,10,25,15,15,17,23,10,9,11,10,11,17,9,10,15,13,11,13,10
2,2,10,7,3,3,13,22,16,15,12,13,3,10,3,6,9,5,3,2,6,6,3,2,2,34,18,18,18,18,18,12,12,12,12,12,12,12,12,5,2,2,10,1,5,2,12,7,6,10,9,4,3,3,3,5,3,4,4,4,5,5,5,5,5,14,10,10,10,5,7,5,10,2,7,4,2,5,3,2,2,2,2,4,3,2,2,4,10,11,2,2,2,2,9,2,2,2,8,2,2,2,2,3,5,12,2,6,11,13,9,5,2,2,2,2,2,3,3,3,3,3,3,3,2,2,10,11,4,10,10,16,10,9,12,2,3,3,16,3,2,10,2,18,17,17,29,9,25,32,32,9,37,9,25,25,25,10,10,10,10,3,12,6,8,3,5,3,15,10,22,16,11,18,19,13,11,12,10,10,14,2,3,3,4,2,17,16,16,18,16,2,10,3,3,3,10,10,2,10,5,12,5,2
5,5,13,10,6,6,16,25,19,18,15,16,6,13,6,9,12,8,6,5,9,9,6,5,5,37,21,21,21,21,21,15,15,15,15,15,15,15,15,8,5,5,13,5,1,5,15,10,9,13,12,7,6,6,6,8,6,7,7,7,8,8,8,8,8,17,13,13,13,8,10,6,11,5,8,7,5,8,6,5,5,5,5,7,6,5,5,5,12,14,5,5,5,5,12,5,5,5,11,5,5,5,5,6,5,15,5,9,14,16,12,8,5,5,5,5,5,6,6,6,6,6,6,6,5,5,13,14,5,13,13,19,13,12,15,5,6,6,19,6,5,13,5,21,20,20,30,12,26,33,33,12,38,12,26,26,28,13,13,13,13,6,15,9,11,6,8,6,18,13,25,19,14,21,22,16,14,15,13,13,17,5,6,6,5,5,18,19,19,21,19,5,13,6,6,6,13,13,5,13,8,15,6,5
2,2,10,7,3,3,13,22,16,15,12,13,3,10,3,6,9,5,3,2,6,6,3,2,2,34,18,18,18,18,18,12,12,12,12,12,12,12,12,5,2,2,10,2,5,1,12,7,6,10,9,4,3,3,3,5,3,4,4,4,5,5,5,5,5,14,10,10,10,5,7,5,10,2,7,4,2,5,3,2,2,2,2,4,3,2,2,4,10,11,2,2,2,2,9,2,2,2,8,2,2,2,2,3,5,12,2,6,11,13,9,5,2,2,2,2,2,3,3,3,3,3,3,3,2,2,10,11,4,10,10,16,10,9,12,2,3,3,16,3,2,10,2,18,17,17,29,9,25,32,32,9,37,9,25,25,25,10,10,10,10,3,12,6,8,3,5,3,15,10,22,16,11,18,19,13,11,12,10,10,14,2,3,3,4,2,17,16,16,18,16,2,10,3,3,3,10,10,2,10,5,12,5,2
12,11,18,15,11,11,21,30,24,23,20,21,11,18,11,14,16,13,11,12,13,13,11,12,12,34,22,22,22,22,22,16,16,16,16,16,16,16,16,11,12,12,18,12,15,12,1,10,10,17,12,13,12,12,11,13,11,12,12,12,13,13,13,13,13,21,18,18,15,15,17,15,20,12,17,14,12,15,13,12,12,12,12,14,13,12,12,14,20,21,12,12,12,12,19,12,12,12,16,12,12,12,12,13,13,21,12,16,21,23,18,15,12,12,12,12,12,11,11,11,11,11,11,11,12,12,19,19,14,18,19,24,18,18,16,12,12,10,24,11,12,18,12,27,26,26,37,18,33,41,41,18,46,18,33,33,34,19,19,19,19,11,20,14,16,11,14,11,23,18,30,24,19,26,27,21,19,20,18,18,22,12,10,13,14,12,27,24,24,26,24,12,18,13,11,13,17,18,12,19,15,20,15,12
7,6,14,10,6,6,16,25,19,18,15,16,6,13,6,9,11,8,6,7,8,8,6,7,7,34,18,18,18,18,18,12,12,12,12,12,12,12,12,6,7,7,14,7,10,7,10,1,5,12,12,8,7,7,6,8,6,7,7,7,8,8,8,8,8,16,14,14,14,10,12,10,15,7,12,9,7,10,8,7,7,7,7,9,8,7,7,9,15,16,7,7,7,7,14,7,7,7,11,7,7,7,7,8,8,17,7,11,16,18,14,10,7,7,7,7,7,6,6,6,6,6,6,6,7,7,14,15,9,14,14,19,14,13,12,7,8,6,19,6,7,14,7,22,21,21,32,13,28,36,36,13,41,13,28,28,29,14,14,14,14,6,15,9,11,6,9,6,19,14,26,20,15,22,23,17,15,16,14,14,18,7,5,8,9,7,22,20,20,22,19,7,14,8,6,8,12,14,7,14,10,16,10,7
6,5,13,9,5,5,15,24,18,17,14,15,5,12,5,8,10,7,5,6,8,8,5,6,6,33,17,17,17,17,17,11,11,11,11,11,11,11,11,5,6,6,13,6,9,6,10,5,1,12,11,7,6,6,5,7,5,6,6,6,7,7,7,7,7,16,13,13,13,9,11,9,14,6,11,8,6,9,7,6,6,6,6,8,7,6,6,8,14,15,6,6,6,6,13,6,6,6,10,6,6,6,6,7,7,16,6,10,15,17,13,9,6,6,6,6,6,5,5,5,5,5,5,5,6,6,13,14,8,13,13,18,13,12,11,6,7,5,18,5,6,13,6,21,20,20,31,12,27,35,35,12,40,12,27,27,28,13,13,13,13,5,14,8,10,5,8,5,18,13,25,19,14,21,22,16,14,15,13,13,17,6,5,7,8,6,21,19,19,21,18,6,13,7,5,7,12,13,6,13,9,15,9,6
10,9,17,13,9,9,18,27,21,20,18,18,8,15,8,11,15,11,9,10,8,8,9,10,10,40,24,24,24,24,24,18,18,18,18,18,18,18,18,11,10,10,17,10,13,10,17,12,12,1,16,11,10,10,9,11,9,10,10,10,11,11,11,11,11,12,17,17,18,13,15,13,18,10,15,12,10,13,11,10,10,10,10,12,11,10,10,12,18,19,10,10,10,10,17,10,10,10,14,10,10,10,10,11,11,20,10,14,19,21,17,13,10,10,10,10,10,9,9,9,9,9,9,9,10,10,17,18,12,17,17,21,17,16,18,10,11,9,21,9,10,17,10,25,24,24,35,16,31,39,39,16,44,16,31,31,32,17,17,17,17,9,18,12,14,9,12,9,22,17,29,23,18,25,26,20,18,19,17,17,21,10,8,11,12,10,25,23,23,25,21,10,17,11,9,11,8,17,10,17,13,19,13,10
9,9,16,13,9,9,19,28,22,21,18,19,9,16,9,12,14,11,9,9,12,12,9,9,9,34,22,22,22,22,22,16,16,16,16,16,16,16,16,11,9,9,16,9,12,9,12,12,11,16,1,9,8,8,8,10,9,9,9,9,11,11,11,11,11,20,16,16,12,12,14,12,17,9,14,11,9,12,10,9,9,9,9,11,10,9,9,11,17,18,9,9,9,9,16,9,9,9,14,9,9,9,9,10,11,18,9,13,18,20,15,12,9,9,9,9,9,9,9,9,9,9,9,9,9,9,16,17,11,16,16,22,16,15,16,9,9,8,22,9,9,16,9,25,24,24,35,15,31,38,38,15,43,15,31,31,31,16,16,16,16,9,18,12,14,9,11,9,21,16,28,22,17,24,25,19,17,18,16,16,20,9,9,10,11,9,24,22,22,24,22,9,16,10,9,10,16,16,9,16,12,18,12,9
4,4,12,8,4,4,14,23,17,16,13,14,4,11,4,7,9,6,4,4,7,7,4,4,4,35,19,19,19,19,19,13,13,13,13,13,13,13,13,6,4,4,12,4,7,4,13,8,7,11,9,1,3,3,3,5,4,4,4,4,6,6,6,6,6,15,12,12,12,7,9,7,12,4,9,6,4,7,5,4,4,4,4,6,5,4,4,6,12,13,4,4,4,4,11,4,4,4,9,4,4,4,4,5,6,13,4,8,13,15,11,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,13,6,12,11,17,12,10,13,4,5,4,17,4,4,12,4,20,19,19,30,10,26,33,33,10,38,10,26,26,26,11,11,11,11,4,13,7,9,4,6,4,17,12,24,18,13,20,21,15,13,14,12,12,16,4,4,5,6,4,19,18,18,20,17,4,12,5,4,5,11,12,4,11,7,14,7,4
3,3,11,7,3,3,13,22,16,15,12,13,3,10,3,6,8,5,3,3,6,6,3,3,3,34,18,18,18,18,18,12,12,12,12,12,12,12,12,5,3,3,11,3,6,3,12,7,6,10,8,3,1,2,2,4,3,3,3,3,5,5,5,5,5,14,11,11,11,6,8,6,11,3,8,5,3,6,4,3,3,3,3,5,4,3,3,5,11,12,3,3,3,3,10,3,3,3,8,3,3,3,3,4,5,13,3,7,12,14,10,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,12,5,11,10,16,11,9,12,3,4,3,16,3,3,11,3,19,18,18,29,9,25,32,32,9,37,9,25,25,25,10,10,10,10,3,12,6,8,3,5,3,16,11,23,17,12,19,20,14,12,13,11,11,15,3,3,4,5,3,18,17,17,19,16,3,11,4,3,4,10,11,3,10,6,13,6,3
3,3,11,7,3,3,13,22,16,15,12,13,3,10,3,6,8,5,3,3,6,6,3,3,3,34,18,18,18,18,18,12,12,12,12,12,12,12,12,5,3,3,11,3,6,3,12,7,6,10,8,3,2,1,2,4,3,3,3,3,5,5,5,5,5,14,11,11,11,6,8,6,11,3,8,5,3,6,4,3,3,3,3,5,4,3,3,5,11,12,3,3,3,3,10,3,3,3,8,3,3,3,3,4,5,13,3,7,12,14,10,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,10,12,5,11,10,16,11,9,12,3,4,3,16,3,3,11,3,19,18,18,29,9,25,32,32,9,37,9,25,25,25,10,10,10,10,3,12,6,8,3,5,3,16,11,23,17,12,19,20,14,12,13,11,11,15,3,3,4,5,3,18,17,17,19,16,3,11,4,3,4,10,11,3,10,6,13,6,3
3,2,10,6,2,2,12,21,15,14,11,12,2,9,2,5,7,4,2,3,5,5,2,3,3,33,17,17,17,17,17,11,11,11,11,11,11,11,11,4,3,3,10,3,6,3,11,6,5,9,8,3,2,2,1,3,2,2,2,2,4,4,4,4,4,13,10,10,11,6,8,6,11,3,8,5,3,6,4,3,3,3,3,5,4,3,3,5,11,12,3,3,3,3,10,3,3,3,7,3,3,3,3,4,4,13,3,7,12,14,10,6,3,3,3,3,3,2,2,2,2,2,2,2,3,3,9,11,5,10,9,15,10,8,11,3,4,2,15,2,3,10,3,18,17,17,28,8,24,31,31,8,36,8,24,24,24,9,9,9,9,2,11,5,7,2,5,2,15,10,22,16,11,18,19,13,11,12,10,10,14,3,2,4,5,3,18,16,16,18,15,3,10,4,2,4,9,10,3,9,6,12,6,3
5,4,12,8,4,4,14,23,17,16,13,14,4,11,4,7,9,6,4,5,7,7,4,5,5,34,19,19,19,19,19,13,13,13,13,13,13,13,13,6,5,5,12,5,8,5,13,8,7,11,10,5,4,4,3,1,3,3,3,3,6,6,6,6,6,15,12,12,13,8,10,8,13,5,10,7,5,8,6,5,5,5,5,7,6,5,5,7,13,14,5,5,5,5,12,5,5,5,9,5,5,5,5,6,6,15,5,9,14,16,12,8,5,5,5,5,5,4,4,4,4,4,4,4,5,5,11,13,7,12,11,17,12,10,13,5,6,4,17,4,5,12,5,20,19,19,29,10,26,33,33,10,38,10,26,26,26,11,11,11,11,4,13,7,9,4,7,4,17,12,24,18,13,20,21,15,13,14,12,12,16,5,4,6,7,5,20,18,18,20,17,5,12,6,4,6,11,12,5,11,8,14,8,5
3,2,10,6,2,2,12,21,15,14,11,12,2,9,2,5,8,4,2,3,5,5,2,3,3,33,17,17,17,17,17,11,11,11,11,11,11,11,11,4,3,3,10,3,6,3,11,6,5,9,9,4,3,3,2,3,1,2,2,2,4,4,4,4,4,13,10,10,11,6,8,6,11,3,8,5,3,6,4,3,3,3,3,5,4,3,3,5,11,12,3,3,3,3,10,3,3,3,7,3,3,3,3,4,4,13,3,7,12,14,10,6,3,3,3,3,3,2,2,2,2,2,2,2,3,3,10,11,5,10,10,15,10,9,11,3,4,2,15,2,3,10,3,18,17,17,28,9,24,32,32,9,37,9,24,24,25,10,10,10,10,2,11,5,7,2,5,2,15,10,22,16,11,18,19,13,11,12,10,10,14,3,2,4,5,3,18,16,16,18,15,3,10,4,2,4,9,10,3,10,6,12,6,3
4,3,11,7,3,3,13,22,16,15,12,13,3,10,3,6,8,5,3,4,6,6,3,4,4,34,18,18,18,18,18,12,12,12,12,12,12,12,12,5,4,4,11,4,7,4,12,7,6,10,9,4,3,3,2,3,2,1,2,2,5,5,5,5,5,14,11,11,12,7,9,7,12,4,9,6,4,7,5,4,4,4,4,6,5,4,4,6,12,13,4,4,4,4,11,4,4,4,8,4,4,4,4,5,5,14,4,8,13,15,11,7,4,4,4,4,4,3,3,3,3,3,3,3,4,4,10,12,6,11,10,16,11,9,12,4,5,3,16,3,4,11,4,19,18,18,29,9,25,32,32,9,37,9,25,25,25,10,10,10,10,3,12,6,8,3,6,3,16,11,23,17,12,19,20,14,12,13,11,11,15,4,3,5,6,4,19,17,17,19,16,4,11,5,3,5,10,11,4,10,7,13,7,4
4,3,11,7,3,3,13,22,16,15,12,13,3,10,3,6,8,5,3,4,6,6,3,4,4,34,18,18,18,18,18,12,12,12,12,12,12,12,12,5,4,4,11,4,7,4,12,7,6,10,9,4,3,3,2,3,2,2,1,2,5,5,5,5,5,14,11,11,12,7,9,7,12,4,9,6,4,7,5,4,4,4,4,6,5,4,4,6,12,13,4,4,4,4,11,4,4,4,8,4,4,4,4,5,5,14,4,8,13,15,11,7,4,4,4,4,4,3,3,3,3,3,3,3,4,4,10,12,6,11,10,16,11,9,12,4,5,3,16,3,4,11,4,19,18,18,29,9,25,32,32,9,37,9,25,25,25,10,10,10,10,3,12,6,8,3,6,3,16,11,23,17,12,19,20,14,12,13,11,11,15,4,3,5,6,4,19,17,17,19,16,4,11,5,3,5,10,11,4,10,7,13,7,4
4,3,11,7,3,3,13,22,16,15,12,13,3,10,3,6,8,5,3,4,6,6,3,4,4,34,18,18,18,18,18,12,12,12,12,12,12,12,12,5,4,4,11,4,7,4,12,7,6,10,9,4,3,3,2,3,2,2,2,1,5,5,5,5,5,14,11,11,12,7,9,7,12,4,9,6,4,7,5,4,4,4,4,6,5,4,4,6,12,13,4,4,4,4,11,4,4,4,8,4,4,4,4,5,5,14,4,8,13,15,11,7,4,4,4,4,4,3,3,3,3,3,3,3,4,4,10,12,6,11,10,16,11,9,12,4,5,3,16,3,4,11,4,19,18,18,29,9,25,32,32,9,37,9,25,25,25,10,10,10,10,3,12,6,8,3,6,3,16,11,23,17,12,19,20,14,12,13,11,11,15,4,3,5,6,4,19,17,17,19,16,4,11,5,3,5,10,11,4,10,7,13,7,4
5,4,12,8,4,4,14,23,17,16,13,14,4,11,4,7,8,3,4,5,7,7,4,5,5,34,18,18,18,18,18,13,13,13,13,13,13,13,13,6,5,5,12,5,8,5,13,8,7,11,11,6,5,5,4,6,4,5,5,5,1,3,3,3,3,15,12,12,13,8,10,8,13,5,10,7,5,8,6,5,5,5,5,7,6,5,5,7,13,14,5,5,5,5,11,5,5,5,9,5,5,5,5,6,6,15,5,9,14,16,12,8,5,5,5,5,5,4,4,4,4,4,4,4,5,5,12,13,7,12,12,17,12,11,13,5,6,4,17,4,5,12,5,20,19,19,30,11,26,34,34,11,39,11,26,26,27,12,12,12,12,4,13,7,9,4,7,4,17,12,24,18,13,20,21,15,13,14,12,12,16,5,4,6,7,5,20,18,18,20,17,5,12,6,4,6,11,12,5,12,8,14,8,5
5,4,12,8,4,4,14,23,17,16,13,14,4,11,4,7,8,3,4,5,7,7,4,5,5,34,18,18,18,18,18,13,13,13,13,13,13,13,13,6,5,5,12,5,8,5,13,8,7,11,11,6,5,5,4,6,4,5,5,5,3,1,3,3,3,15,12,12,13,8,10,8,13,5,10,7,5,8,6,5,5,5,5,7,6,5,5,7,13,14,5,5,5,5,11,5,5,5,9,5,5,5,5,6,6,15,5,9,14,16,12,8,5,5,5,5,5,4,4,4,4,4,4,4,5,5,12,13,7,12,12,17,12,11,13,5,6,4,17,4,5,12,5,20,19,19,30,11,26,34,34,11,39,11,26,26,27,12,12,12,12,4,13,7,9,4,7,4,17,12,24,18,13,20,21,15,13,14,12,12,16,5,4,6,7,5,20,18,18,20,17,5,12,6,4,6,11,12,5,12,8,14,8,5
5,4,12,8,4,4,14,23,17,16,13,14,4,11,4,7,8,3,4,5,7,7,4,5,5,34,18,18,18,18,18,13,13,13,13,13,13,13,13,6,5,5,12,5,8,5,13,8,7,11,11,6,5,5,4,6,4,5,5,5,3,3,1,3,3,15,12,12,13,8,10,8,13,5,10,7,5,8,6,5,5,5,5,7,6,5,5,7,13,14,5,5,5,5,11,5,5,5,9,5,5,5,5,6,6,15,5,9,14,16,12,8,5,5,5,5,5,4,4,4,4,4,4,4,5,5,12,13,7,12,12,17,12,11,13,5,6,4,17,4,5,12,5,20,19,19,30,11,26,34,34,11,39,11,26,26,27,12,12,12,12,4,13,7,9,4,7,4,17,12,24,18,13,20,21,15,13,14,12,12,16,5,4,6,7,5,20,18,18,20,17,5,12,6,4,6,11,12,5,12,8,14,8,5
5,4,12,8,4,4,14,23,17,16,13,14,4,11,4,7,8,3,4,5,7,7,4,5,5,34,18,18,18,18,18,13,13,13,13,13,13,13,13,6,5,5,12,5,8,5,13,8,7,11,11,6,5,5,4,6,4,5,5,5,3,3,3,1,3,15,12,12,13,8,10,8,13,5,10,7,5,8,6,5,5,5,5,7,6,5,5,7,13,14,5,5,5,5,11,5,5,5,9,5,5,5,5,6,6,15,5,9,14,16,12,8,5,5,5,5,5,4,4,4,4,4,4,4,5,5,12,13,7,12,12,17,12,11,13,5,6,4,17,4,5,12,5,20,19,19,30,11,26,34,34,11,39,11,26,26,27,12,12,12,12,4,13,7,9,4,7,4,17,12,24,18,13,20,21,15,13,14,12,12,16,5,4,6,7,5,20,18,18,20,17,5,12,6,4,6,11,12,5,12,8,14,8,5
5,4,12,8,4,4,14,23,17,16,13,14,4,11,4,7,8,3,4,5,7,7,4,5,5,34,18,18,18,18,18,13,13,13,13,13,13,13,13,6,5,5,12,5,8,5,13,8,7,11,11,6,5,5,4,6,4,5,5,5,3,3,3,3,1,15,12,12,13,8,10,8,13,5,10,7,5,8,6,5,5,5,5,7,6,5,5,7,13,14,5,5,5,5,11,5,5,5,9,5,5,5,5,6,6,15,5,9,14,16,12,8,5,5,5,5,5,4,4,4,4,4,4,4,5,5,12,13,7,12,12,17,12,11,13,5,6,4,17,4,5,12,5,20,19,19,30,11,26,34,34,11,39,11,26,26,27,12,12,12,12,4,13,7,9,4,7,4,17,12,24,18,13,20,21,15,13,14,12,12,16,5,4,6,7,5,20,18,18,20,17,5,12,6,4,6,11,12,5,12,8,14,8,5
