0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209
3,8,7,10,2,16,6,3,2,16,2,4,20,80,16,6,4,16,7,47,3,4,2,2,3,12,4,8,10,2,3,1,3,3,2,3,2,31,7,4,2,2,2,8,2,2,24,2,46,4,2,2,9,11,17,2,5,4,19,4,35,5,5,19,5,21,16,20,16,15,2,31,2,2,2,2,2,10,6,9,7,31,7,31,2,6,2,13,8,10,18,4,11,15,2,2,2,2,2,6,6,2,2,2,2,3,14,16,10,3,10,10,10,13,10,2,2,2,2,2,26,2,2,1,2,3,2,2,4,2,2,2,2,2,4,2,2,2,10,2,3,4,10,31,4,2,12,6,2,2,2,6,2,2,2,2,3,9,10,8,8,2,9,10,2,10,10,18,2,2,7,3,3,18,2,121,2,2,6,7,2,6,2,4,6,2,2,3,9,2,10,4,10,9,8,8,3,10,2,2,2,3,6,2,11,11,3,7,2,2
4,9,8,11,2,17,7,4,3,17,3,5,21,81,17,7,6,17,8,48,2,4,3,3,4,13,5,9,11,3,4,3,1,3,3,4,2,32,8,5,3,3,3,9,3,3,25,3,47,5,3,3,10,12,18,3,6,5,20,5,36,6,6,20,6,22,17,21,17,16,3,32,3,3,2,2,3,11,7,10,8,32,9,32,3,7,3,14,9,11,19,5,11,16,3,3,3,3,3,7,7,3,3,3,3,4,15,17,11,4,11,11,11,14,11,3,3,3,3,3,27,3,3,3,3,4,3,3,6,3,3,3,3,3,5,2,3,3,11,3,4,5,11,32,5,3,14,7,3,2,3,7,3,2,3,2,4,10,11,9,9,3,10,11,3,11,11,19,3,3,8,4,4,19,3,122,3,3,7,8,3,7,3,5,7,3,3,4,10,3,11,5,11,10,10,9,4,11,3,3,3,4,7,3,12,12,4,8,3,3
4,9,8,11,2,17,7,4,3,17,3,5,21,80,17,7,6,17,8,48,3,3,3,3,4,13,5,9,11,3,4,3,3,1,3,4,2,32,8,5,3,3,3,9,3,3,25,3,47,5,3,3,10,12,18,3,6,5,20,5,36,6,6,20,6,22,17,21,17,16,3,32,3,3,2,2,3,11,7,10,8,32,9,32,3,7,3,14,9,11,19,5,12,16,3,3,3,3,3,7,7,3,3,3,3,4,15,17,11,4,11,11,11,14,11,3,3,3,3,3,27,3,3,3,3,4,3,3,6,3,3,3,3,3,5,2,3,3,11,3,4,5,11,32,5,3,14,7,3,3,3,7,3,3,2,3,4,10,11,9,9,3,10,11,3,11,11,19,3,3,8,4,4,19,3,122,3,3,7,8,3,7,3,5,7,3,3,4,10,3,11,5,11,10,10,9,4,11,3,3,3,4,7,3,12,12,4,8,3,3
3,8,7,10,2,16,6,3,2,16,2,4,20,81,16,6,5,16,7,46,3,4,2,2,3,11,4,8,10,2,3,2,3,3,1,3,2,30,7,4,2,2,2,8,2,2,24,2,45,4,2,2,9,11,17,2,5,4,18,3,34,5,5,19,5,21,16,20,16,15,2,30,2,2,2,2,2,10,6,9,7,30,8,30,2,6,2,13,8,10,18,4,11,14,2,2,2,2,2,6,6,2,2,2,2,2,14,16,10,3,10,10,10,13,10,2,2,2,2,2,26,2,2,2,2,3,2,2,5,2,2,2,2,2,4,2,2,2,10,2,3,4,10,30,4,2,13,6,2,2,2,6,2,2,2,2,3,9,10,8,8,2,9,10,2,10,10,18,2,2,7,3,3,18,2,121,2,2,6,7,2,6,2,3,6,2,2,3,9,2,10,4,10,9,9,8,3,10,2,2,2,3,5,2,11,11,3,7,2,2
4,7,8,11,3,17,7,2,3,17,3,5,21,82,17,7,6,17,8,48,4,5,3,3,4,13,5,9,11,3,3,3,4,4,3,1,3,32,8,5,3,3,3,9,3,3,25,3,47,5,3,3,10,12,18,3,6,5,20,5,36,6,6,20,6,22,17,21,17,16,3,32,3,3,3,3,2,11,7,10,8,32,9,32,3,7,3,14,9,11,19,5,12,16,3,3,3,3,3,7,7,3,3,3,3,4,15,17,11,4,11,11,11,14,11,3,3,3,3,3,27,3,3,3,3,4,3,3,6,3,3,3,3,3,5,3,3,3,11,3,4,5,11,32,5,3,14,7,3,3,2,7,3,3,3,3,4,10,11,9,9,3,10,11,3,11,11,19,3,2,8,4,4,19,3,123,2,2,7,8,3,7,2,5,7,3,3,4,10,3,11,4,11,10,10,9,4,11,3,3,3,3,7,3,12,12,3,8,3,3
3,8,7,10,1,16,6,3,2,16,2,4,20,80,16,6,5,16,7,47,2,3,2,2,3,12,4,8,10,2,3,2,2,2,2,3,1,31,7,4,2,2,2,8,2,2,24,2,46,4,2,2,9,11,17,2,5,4,19,4,35,5,5,19,5,21,16,20,16,15,2,31,2,2,1,1,2,10,6,9,7,31,8,31,2,6,2,13,8,10,18,4,11,15,2,2,2,2,2,6,6,2,2,2,2,3,14,16,10,3,10,10,10,13,10,2,2,2,2,2,26,2,2,2,2,3,2,2,5,2,2,2,2,2,4,1,2,2,10,2,3,4,10,31,4,2,13,6,2,2,2,6,2,2,2,2,3,9,10,8,8,2,9,10,2,10,10,18,2,2,7,3,3,18,2,121,2,2,6,7,2,6,2,4,6,2,2,3,9,2,10,4,10,9,9,8,3,10,2,2,2,3,6,2,11,11,3,7,2,2
32,37,36,39,31,45,32,32,31,45,31,33,49,110,45,30,34,45,36,46,32,33,31,31,32,30,33,37,39,31,32,31,32,32,30,32,31,1,30,33,31,31,31,37,31,30,53,31,45,33,31,31,38,37,46,31,34,33,45,30,37,34,34,48,34,50,45,49,45,44,31,30,31,31,31,31,31,39,30,35,31,30,35,30,31,35,31,42,37,39,47,33,36,41,31,31,31,31,31,35,35,31,31,31,31,31,43,45,39,32,39,39,39,39,39,31,31,31,31,31,55,31,31,31,31,32,31,31,34,31,31,31,31,31,30,31,31,31,39,31,32,30,39,30,30,31,42,32,31,31,31,32,31,31,31,31,30,38,39,37,37,31,38,39,31,39,39,47,31,31,36,32,32,47,30,121,31,31,32,36,31,35,31,30,30,31,31,32,38,31,39,33,39,35,38,37,32,39,31,31,31,32,30,31,40,40,32,36,31,31
8,13,12,15,7,21,11,8,7,21,7,9,25,86,21,8,10,21,12,46,8,9,7,7,8,11,9,13,15,7,8,7,8,8,7,8,7,30,1,9,7,7,7,13,7,7,29,7,45,9,7,7,14,16,22,7,10,9,24,9,34,10,10,24,10,26,21,25,21,20,7,30,7,7,7,7,7,15,8,12,9,30,12,30,7,11,7,18,13,15,23,9,14,20,7,7,7,7,7,11,11,7,7,7,7,8,19,21,15,8,15,15,15,18,15,7,7,7,7,7,31,7,7,7,7,8,7,7,10,7,7,7,7,7,7,7,7,7,15,7,8,9,15,30,9,7,18,11,7,7,7,11,7,7,7,7,7,14,15,13,13,7,14,15,7,15,15,23,7,7,12,8,8,23,7,121,7,7,11,12,7,11,7,9,8,7,7,8,14,7,15,9,15,12,14,13,8,15,7,7,7,8,11,7,16,16,8,12,7,7
5,10,9,12,4,18,8,5,4,18,4,3,22,83,18,8,7,18,9,49,5,6,4,4,5,14,6,10,12,4,5,4,5,5,4,5,4,33,9,1,3,4,4,10,4,4,26,4,48,3,4,4,11,13,19,4,7,6,21,6,37,7,7,21,7,23,18,22,18,17,4,33,3,4,4,4,4,12,8,11,9,33,10,33,4,5,4,15,10,12,20,6,13,17,4,4,4,4,4,5,5,4,4,4,4,5,16,15,12,5,12,12,12,15,12,4,4,4,4,4,28,4,4,4,4,5,4,4,7,4,4,4,4,4,6,4,4,4,12,4,5,6,12,33,6,4,15,8,4,4,4,8,4,4,4,4,5,8,12,10,10,4,11,12,4,12,12,20,4,4,9,5,5,20,4,124,4,4,8,9,4,8,4,6,8,4,4,5,10,4,12,6,12,11,11,10,5,12,3,4,4,5,8,4,13,13,5,9,4,4
3,8,7,10,2,16,6,3,2,16,2,3,20,81,16,6,5,16,7,47,3,4,2,2,3,12,4,8,10,2,3,2,3,3,2,3,2,31,7,3,1,2,2,8,2,2,24,2,46,3,2,2,9,11,17,2,5,4,19,4,35,5,5,19,5,21,16,20,16,15,2,31,1,2,2,2,2,10,6,9,7,31,8,31,2,5,2,13,8,10,18,4,11,15,2,2,2,2,2,5,5,2,2,2,2,3,14,15,10,3,10,10,10,13,10,2,2,2,2,2,26,2,2,2,2,3,2,2,5,2,2,2,2,2,4,2,2,2,10,2,3,4,10,31,4,2,13,6,2,2,2,6,2,2,2,2,3,8,10,8,8,2,9,10,2,10,10,18,2,2,7,3,3,18,2,122,2,2,6,7,2,6,2,4,6,2,2,3,8,2,10,4,10,9,9,8,3,10,1,2,2,3,6,2,11,11,3,7,2,2
3,8,7,10,2,15,6,3,2,16,2,4,19,81,16,6,5,15,6,47,3,4,1,2,3,12,4,8,10,2,3,2,3,3,2,3,2,31,7,4,2,1,1,8,2,2,23,2,46,4,2,2,9,11,16,2,5,3,19,4,34,4,4,18,4,20,15,19,15,15,2,31,2,2,2,2,2,10,6,9,7,31,8,31,2,6,2,13,8,10,18,4,11,15,2,2,2,2,2,6,6,1,1,1,2,3,13,16,10,3,10,10,10,13,10,2,2,2,2,2,26,2,2,2,2,3,2,2,5,2,2,2,2,1,4,2,2,2,10,1,3,4,10,31,4,2,13,6,2,2,2,6,2,2,2,2,3,9,10,8,8,2,9,10,2,10,10,17,2,2,6,3,3,18,2,122,2,2,6,6,2,6,2,4,6,2,1,3,9,2,10,4,10,9,9,8,3,10,2,2,1,3,6,2,11,11,3,6,1,2
3,8,7,10,2,15,6,3,2,16,2,4,19,81,16,6,5,15,6,47,3,4,1,2,3,12,4,8,10,2,3,2,3,3,2,3,2,31,7,4,2,1,1,8,2,2,23,2,46,4,2,2,9,11,16,2,5,3,19,4,34,4,4,18,4,20,15,19,15,15,2,31,2,2,2,2,2,10,6,9,7,31,8,31,2,6,2,13,8,10,18,4,11,15,2,2,2,2,2,6,6,1,1,1,2,3,13,16,10,3,10,10,10,13,10,2,2,2,2,2,26,2,2,2,2,3,2,2,5,2,2,2,2,1,4,2,2,2,10,1,3,4,10,31,4,2,13,6,2,2,2,6,2,2,2,2,3,9,10,8,8,2,9,10,2,10,10,17,2,2,6,3,3,18,2,122,2,2,6,6,2,6,2,4,6,2,1,3,9,2,10,4,10,9,9,8,3,10,2,2,1,3,6,2,11,11,3,6,1,2
9,13,13,16,8,22,12,9,8,19,8,10,26,87,19,12,11,22,13,50,9,10,8,8,9,18,10,7,9,8,9,8,9,9,8,9,8,37,13,10,8,8,8,1,8,8,30,7,49,10,8,8,15,17,23,7,11,9,22,10,41,11,11,25,11,27,22,26,22,19,7,37,8,8,8,8,8,16,12,15,13,37,14,37,8,12,8,12,7,9,17,10,17,21,8,8,8,8,8,12,12,8,8,8,7,8,20,22,9,8,9,9,9,12,9,8,8,8,8,8,29,8,8,8,8,9,8,8,11,8,8,8,8,8,10,8,8,8,9,8,9,10,9,37,10,8,12,12,8,8,8,12,8,8,8,8,9,15,9,7,7,8,8,16,8,16,16,24,8,8,13,9,9,17,8,125,8,8,12,13,8,12,8,10,12,8,8,9,15,8,16,10,16,15,15,7,9,9,8,8,8,9,12,7,17,17,9,13,8,7
3,8,7,10,2,16,6,3,2,16,2,4,20,80,16,6,4,16,7,47,3,4,2,2,3,12,4,8,10,2,3,2,3,3,2,3,2,31,7,4,2,2,2,8,1,2,24,2,46,4,2,2,9,11,17,2,5,4,19,4,35,5,5,19,5,21,16,20,16,15,2,31,2,2,2,2,2,10,6,9,7,31,8,31,2,6,2,13,8,10,18,4,11,15,2,2,2,2,2,6,6,2,2,2,2,3,14,16,10,3,10,10,10,13,10,2,2,2,2,2,26,2,1,2,2,2,1,1,4,2,2,2,2,2,4,2,2,1,10,2,3,4,10,31,4,2,13,6,2,2,2,6,2,2,2,2,3,9,10,8,8,2,9,10,1,10,10,18,2,2,7,3,3,18,2,121,2,2,6,7,2,6,2,4,6,2,2,2,9,2,10,4,10,9,9,8,2,10,2,2,2,3,6,2,11,11,3,7,2,2
3,8,7,10,2,16,6,3,2,16,2,4,20,81,16,6,5,16,7,46,3,4,2,2,3,11,4,8,10,2,3,2,3,3,2,3,2,30,7,4,2,2,2,8,2,1,24,2,45,4,2,2,9,11,17,2,5,4,18,3,34,5,5,19,5,21,16,20,16,15,2,30,2,2,2,2,2,10,6,9,7,30,8,30,2,6,2,13,8,10,18,4,11,15,2,2,2,2,2,6,6,2,2,2,2,3,14,16,10,3,10,10,10,13,10,2,2,2,2,2,26,2,2,2,2,3,2,2,5,2,2,2,2,2,4,2,2,2,10,2,3,4,10,30,4,2,13,6,2,2,2,6,2,2,2,2,3,9,10,8,8,2,9,10,2,10,10,18,2,2,7,3,3,18,2,121,2,2,6,7,2,6,2,3,6,2,2,3,9,2,10,4,10,9,9,8,3,10,2,2,2,3,5,2,11,11,3,7,2,2
25,30,29,26,24,23,28,25,24,38,24,26,27,103,38,28,27,23,23,69,25,26,23,24,25,34,26,30,32,24,25,24,25,25,24,25,24,53,29,26,24,23,23,30,24,24,1,24,68,26,24,24,23,33,24,24,27,25,41,26,56,26,26,26,26,28,23,27,23,37,24,53,24,23,24,24,24,26,28,31,29,53,30,53,24,28,24,35,30,32,40,26,33,37,24,24,24,24,24,28,28,23,23,23,24,25,30,30,32,25,32,32,32,35,32,23,23,23,23,24,48,23,24,24,24,25,24,24,27,24,23,23,23,23,26,24,24,24,32,23,25,26,32,53,26,24,35,28,24,24,24,28,24,24,24,24,25,31,32,30,30,24,31,26,24,26,26,28,24,24,23,25,25,40,24,144,24,24,28,23,24,28,24,26,28,24,23,25,24,24,26,25,26,31,31,30,25,32,24,24,23,25,28,24,27,27,25,23,23,24
3,8,7,10,2,16,6,3,2,16,2,4,20,81,16,6,5,16,7,47,3,4,2,2,3,12,4,7,9,2,3,2,3,3,2,3,2,31,7,4,2,2,2,7,2,2,24,1,46,4,2,2,9,11,17,2,5,3,18,4,35,5,5,19,5,21,16,20,16,15,2,31,2,2,2,2,2,10,6,9,7,31,8,31,2,6,2,12,7,9,17,4,11,15,2,2,2,2,2,6,6,2,2,2,2,2,14,16,9,3,9,9,9,12,9,2,2,2,2,2,26,2,2,2,2,3,2,2,5,2,2,2,2,2,4,2,2,2,9,2,3,4,9,31,4,2,12,6,2,2,2,6,2,2,2,2,3,9,9,7,7,2,8,10,2,10,10,18,2,2,7,3,3,17,2,122,2,2,6,7,2,6,2,4,6,2,2,3,9,2,10,4,10,9,9,7,3,9,2,2,2,3,6,2,11,11,3,7,2,2
47,50,51,54,46,60,47,47,46,45,46,48,64,125,45,45,49,60,51,46,47,48,46,46,47,45,48,49,50,46,47,46,47,47,45,47,46,45,45,48,46,46,46,49,46,45,68,46,1,48,46,46,53,52,61,45,49,48,46,45,52,49,49,63,49,65,60,64,60,45,45,45,46,46,46,46,46,54,45,50,46,45,50,45,46,50,46,54,49,51,59,48,51,49,46,46,46,46,46,50,50,46,46,46,45,46,58,60,50,45,50,50,50,50,50,46,46,46,46,46,55,46,46,46,46,47,46,46,49,46,46,46,46,46,45,46,46,46,50,46,47,45,50,45,45,46,53,47,46,46,46,47,45,46,46,46,45,53,50,49,49,46,49,54,46,54,54,62,46,46,51,47,47,59,45,121,46,46,47,51,46,50,46,45,45,46,46,47,53,46,54,48,54,50,53,49,47,50,46,46,46,47,45,45,55,55,47,51,46,45
5,10,9,12,4,18,8,5,4,18,4,3,22,83,18,8,7,18,9,49,5,6,4,4,5,14,6,10,12,4,5,4,5,5,4,5,4,33,9,3,3,4,4,10,4,4,26,4,48,1,4,4,11,13,19,4,7,6,21,6,37,7,7,21,7,23,18,22,18,17,4,33,3,4,4,4,4,12,8,11,9,33,10,33,4,5,4,15,10,12,20,6,13,17,4,4,4,4,4,5,5,4,4,4,4,5,16,15,12,5,12,12,12,15,12,4,4,4,4,4,28,4,4,4,4,5,4,4,7,4,4,4,4,4,6,4,4,4,12,4,5,6,12,33,6,4,15,8,4,4,4,8,4,4,4,4,5,8,12,10,10,4,11,12,4,12,12,20,4,4,9,5,5,20,4,124,4,4,8,9,4,8,4,6,8,4,4,5,10,4,12,6,12,11,11,10,5,12,3,4,4,5,8,4,13,13,5,9,4,4
3,8,7,10,2,16,6,3,2,16,2,4,20,80,16,6,5,16,7,47,3,4,2,1,3,12,4,8,10,2,3,2,3,3,2,3,2,31,7,4,2,2,2,8,2,2,24,2,46,4,1,2,9,11,17,2,5,4,19,4,34,5,5,19,5,21,16,20,16,15,2,31,2,2,2,2,2,10,6,9,7,31,8,31,2,6,2,13,8,10,18,4,11,15,1,1,1,1,1,6,6,2,2,2,2,3,14,16,10,3,10,10,10,13,10,2,2,2,2,1,26,2,2,2,2,3,2,2,5,2,2,2,2,2,4,2,2,2,10,2,2,4,10,31,4,2,13,6,2,2,2,6,2,2,2,2,3,9,10,8,8,2,9,10,2,10,10,18,2,2,7,3,3,18,2,121,2,2,6,7,2,6,2,4,6,2,2,3,9,2,10,4,10,9,9,8,3,10,2,2,2,3,6,2,11,11,3,7,2,2
3,8,7,10,2,16,6,3,1,16,1,4,20,80,16,6,5,16,7,47,3,4,2,2,3,12,3,8,10,2,3,2,3,3,2,3,2,31,7,4,2,2,2,8,2,2,24,2,46,4,2,1,9,11,17,2,5,4,19,4,35,5,5,19,5,21,16,20,16,15,2,31,2,2,2,2,2,10,6,9,7,31,8,31,2,6,2,13,8,10,18,3,10,15,2,2,2,2,2,6,6,2,2,2,2,3,14,16,10,3,10,10,10,13,10,2,2,2,2,2,26,2,2,2,2,3,2,2,5,2,2,2,2,2,4,2,2,2,10,2,3,4,10,31,4,2,13,6,2,2,2,6,2,2,2,2,3,9,10,8,8,1,9,10,2,10,10,18,2,2,7,3,3,18,2,121,2,2,6,7,1,6,2,4,6,2,2,3,9,2,10,4,10,9,9,8,3,10,2,2,2,3,6,2,11,11,3,7,2,2
10,15,14,11,9,23,13,10,9,23,9,11,27,88,23,13,12,23,14,54,10,11,9,9,10,19,11,15,17,9,10,9,10,10,9,10,9,38,14,11,9,9,9,15,9,9,23,9,53,11,9,9,1,18,24,9,12,11,26,11,42,12,12,26,12,28,23,27,23,22,9,38,9,8,9,9,9,11,13,16,14,38,15,38,9,13,9,20,15,17,25,11,18,22,9,9,9,9,9,13,13,9,9,9,9,10,21,15,17,10,17,17,17,20,17,8,8,8,8,9,33,8,9,9,9,10,9,9,12,9,8,8,8,9,11,9,9,9,17,9,10,11,17,38,11,9,20,13,9,9,9,13,9,9,9,9,10,16,17,15,15,9,16,11,9,11,11,19,9,9,14,10,10,25,9,129,9,9,13,14,9,13,9,11,13,9,9,10,9,9,11,10,11,16,16,15,10,17,9,9,9,10,13,9,12,12,10,14,9,9
12,17,16,19,11,25,12,12,11,25,11,13,29,90,25,15,14,25,16,53,12,13,11,11,12,21,13,17,19,11,12,11,12,12,11,12,11,37,16,13,11,11,11,17,11,11,33,11,52,13,11,11,18,1,26,11,14,13,28,13,44,14,14,28,14,30,25,29,25,24,11,37,11,11,11,11,11,19,15,18,16,37,17,37,11,15,11,22,17,19,27,13,20,24,11,11,11,11,11,15,15,11,11,11,11,12,23,25,19,12,19,19,19,19,19,11,11,11,11,11,35,11,11,11,11,12,11,11,14,11,11,11,11,11,13,11,11,11,19,11,12,10,19,37,10,11,22,12,11,11,11,12,11,11,11,11,12,18,19,17,17,11,18,19,11,19,19,27,11,11,16,12,12,27,10,128,11,11,12,16,11,15,11,13,15,11,11,12,18,11,19,13,19,18,18,17,12,19,11,11,11,12,15,11,20,20,12,16,11,11
18,23,22,25,17,16,21,18,17,31,17,19,19,96,31,21,20,16,16,62,18,19,16,17,18,27,19,23,25,17,18,17,18,18,17,18,17,46,22,19,17,16,16,23,17,17,24,17,61,19,17,17,24,26,1,17,20,18,34,19,49,19,19,19,19,21,16,19,16,30,17,46,17,17,17,17,17,25,21,24,22,46,23,46,17,21,17,28,23,25,33,19,26,30,17,17,17,17,17,21,21,16,16,16,17,18,23,31,25,18,25,25,25,28,25,17,17,17,17,17,41,17,17,17,17,18,17,17,20,17,17,17,17,16,19,17,17,17,25,16,18,19,25,46,19,17,28,21,17,17,17,21,17,17,17,17,18,24,25,23,23,17,24,25,17,25,25,27,17,17,16,18,18,33,17,137,17,17,21,16,17,21,17,19,21,17,16,18,24,17,25,19,25,24,24,23,18,25,17,17,16,18,21,17,26,26,18,16,16,17
3,7,7,10,2,16,6,3,2,15,2,4,20,81,15,6,5,16,7,46,3,4,2,2,3,12,4,7,9,2,3,2,3,3,2,3,2,31,7,4,2,2,2,7,2,2,24,2,45,4,2,2,9,11,17,1,5,4,19,4,35,5,5,19,5,21,16,20,16,15,1,31,2,2,2,2,2,10,6,9,7,31,8,31,2,6,2,12,7,9,17,4,11,15,2,2,2,2,2,6,6,2,2,2,1,3,14,16,9,2,9,9,9,12,9,2,2,2,2,2,25,2,2,2,2,3,2,2,5,2,2,2,2,2,4,2,2,2,9,2,3,4,9,31,4,2,12,6,2,2,2,6,2,2,2,2,3,9,9,7,7,2,8,10,2,10,10,18,2,2,7,3,3,17,2,121,2,2,6,7,2,6,2,4,6,2,2,3,9,2,10,4,10,9,9,7,3,9,2,2,2,3,6,1,11,11,3,7,2,1
6,11,10,13,5,19,9,6,5,19,5,7,20,84,19,9,8,19,10,49,6,7,5,5,6,15,7,11,13,5,6,5,6,6,5,6,5,34,10,7,5,5,5,11,5,5,27,5,49,7,5,5,12,14,20,5,1,7,22,7,37,7,7,21,7,21,19,20,19,18,5,34,5,5,5,5,5,13,9,12,10,34,11,34,5,9,5,16,11,13,21,7,14,18,5,5,5,5,5,9,9,5,5,5,5,6,16,19,13,6,13,13,13,16,13,5,5,5,5,5,28,5,5,5,5,6,5,5,8,5,5,5,5,5,7,5,4,5,13,5,6,7,13,34,7,5,16,9,5,5,5,9,5,5,5,5,6,10,13,11,11,5,12,13,5,13,13,21,5,5,10,6,6,21,5,125,5,5,9,10,5,9,5,7,9,5,5,6,12,5,13,6,13,12,11,11,6,13,5,5,5,6,9,5,14,14,6,10,5,5
5,10,9,12,4,17,8,5,4,18,4,6,21,83,18,8,7,17,8,49,5,6,3,4,5,14,6,9,11,4,5,4,5,5,4,5,4,33,9,6,4,3,3,9,4,4,25,3,48,6,4,4,11,13,18,4,7,1,20,6,36,6,6,20,6,22,17,21,17,17,4,33,4,4,4,4,4,12,8,11,9,33,10,33,4,8,4,14,9,11,19,6,13,17,4,4,4,4,4,8,8,3,3,3,4,4,15,18,11,5,11,11,11,14,11,4,4,4,4,4,27,4,4,4,4,5,4,4,7,4,4,4,4,3,6,4,4,4,11,3,5,6,11,33,6,4,14,8,4,4,4,8,4,4,4,4,5,11,11,9,9,4,10,12,4,12,12,19,4,4,8,5,5,19,4,124,4,4,8,8,4,7,4,6,8,4,3,5,11,4,12,6,12,11,11,9,5,11,4,4,3,5,8,4,13,13,5,8,3,4
20,24,24,27,19,33,23,20,19,19,19,21,37,98,19,23,22,33,24,47,20,21,19,19,20,26,21,22,23,19,20,19,20,20,18,20,19,45,24,21,19,19,19,22,19,18,41,18,46,21,19,19,26,28,34,19,22,20,1,18,49,22,22,36,22,38,33,37,33,18,19,45,19,19,19,19,19,27,23,26,24,45,25,45,19,23,19,27,22,24,32,21,28,23,19,19,19,19,19,23,23,19,19,19,19,18,31,33,23,19,23,23,23,26,23,19,19,19,19,19,29,19,19,19,19,20,19,19,22,19,19,19,19,19,21,19,19,19,23,19,20,21,23,45,21,19,26,23,19,19,19,23,18,19,19,19,20,26,23,22,22,19,22,27,19,27,27,35,19,19,24,20,20,32,19,122,19,19,23,24,19,23,19,18,23,19,19,20,26,19,27,21,27,26,26,22,20,23,19,19,19,20,20,19,28,28,20,24,19,19
5,10,9,12,4,18,8,5,4,18,4,6,22,83,18,8,7,18,9,46,5,6,4,4,5,11,6,10,12,4,5,4,5,5,3,5,4,30,9,6,4,4,4,10,4,3,26,4,45,6,4,4,11,13,19,4,7,6,18,1,34,7,7,21,7,23,18,22,18,17,4,30,4,4,4,4,4,12,8,11,9,30,10,30,4,8,4,15,10,12,20,6,13,15,4,4,4,4,4,8,8,4,4,4,4,4,16,18,12,5,12,12,12,15,12,4,4,4,4,4,28,4,4,4,4,5,4,4,7,4,4,4,4,4,6,4,4,4,12,4,5,6,12,30,6,4,15,8,4,4,4,8,4,4,4,4,5,11,12,10,10,4,11,12,4,12,12,20,4,4,9,5,5,20,4,121,4,4,8,9,4,8,4,3,8,4,4,5,11,4,12,6,12,11,11,10,5,12,4,4,4,5,5,4,13,13,5,9,4,4
36,41,40,43,35,48,38,36,35,49,35,37,51,110,49,34,38,48,39,53,36,37,34,34,36,34,36,41,43,35,36,35,36,36,34,36,35,37,34,37,35,34,34,41,35,34,56,35,52,37,34,35,42,44,49,35,37,36,49,34,1,35,35,49,35,51,48,51,48,48,35,37,35,35,35,35,35,43,34,39,35,37,39,37,35,39,35,46,41,43,51,37,40,45,34,34,34,34,34,39,39,34,34,34,35,35,46,49,43,36,43,43,43,46,43,35,35,35,35,34,58,35,35,35,35,36,35,35,38,35,35,35,35,34,34,35,35,35,43,34,35,37,43,37,37,35,46,38,35,35,35,38,35,35,35,35,34,41,43,41,41,35,42,43,35,43,43,50,35,35,39,36,36,51,35,125,35,35,38,39,35,39,35,34,34,35,34,36,42,34,43,37,43,39,42,41,36,43,35,35,34,36,34,35,44,44,36,39,34,35
6,11,10,13,5,18,9,6,5,19,5,7,21,82,19,9,8,18,9,50,6,7,4,5,6,15,7,11,13,5,6,5,6,6,5,6,5,34,10,7,5,4,4,11,5,5,26,5,49,7,5,5,12,14,19,5,7,6,22,7,35,1,4,18,4,20,18,21,18,18,5,34,5,5,5,5,5,13,9,11,10,34,11,34,5,9,5,15,11,13,21,7,14,18,5,5,5,5,5,9,9,4,4,4,5,6,16,19,13,6,13,13,13,16,13,5,5,5,5,5,28,5,5,5,5,6,5,5,8,5,5,5,5,4,7,5,5,5,13,4,6,7,13,34,7,5,16,9,5,5,5,9,5,5,5,5,6,11,13,11,11,5,12,13,5,13,13,20,5,5,9,6,6,21,5,124,5,5,9,9,5,9,5,7,9,5,4,6,12,5,13,7,13,11,12,11,6,13,5,5,4,6,9,5,14,14,6,9,4,5
6,11,10,13,5,18,9,6,5,19,5,7,21,82,19,9,8,18,9,50,6,7,4,5,6,15,7,11,13,5,6,5,6,6,5,6,5,34,10,7,5,4,4,11,5,5,26,5,49,7,5,5,12,14,19,5,7,6,22,7,35,4,1,18,4,20,18,21,18,18,5,34,5,5,5,5,5,13,9,11,10,34,11,34,5,9,5,15,11,13,21,7,14,18,5,5,5,5,5,9,9,4,4,4,5,6,16,19,13,6,13,13,13,16,13,5,5,5,5,5,28,5,5,5,5,6,5,5,8,5,5,5,5,4,7,5,5,5,13,4,6,7,13,34,7,5,16,9,5,5,5,9,5,5,5,5,6,11,13,11,11,5,12,13,5,13,13,20,5,5,9,6,6,21,5,124,5,5,9,9,5,9,5,7,9,5,4,6,12,5,13,7,13,11,12,11,6,13,5,5,4,6,9,5,14,14,6,9,4,5
